-4.6993716e+36,1.83318e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-4.6993716e+36,1.83315e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-4.637064e+36,4.58829e-40,2.66323e-39,-1.06829e-34,2.98373e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-4.5747564e+36,2.7516e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.948947e-39,4.867353e-39,8.632559e-39,6.16298e-33
-4.637064e+36,1.83323e-40,2.66323e-39,-1.06829e-34,2.98373e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-4.7201407e+36,2.75156e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-4.5747564e+36,3.66997e-40,2.66323e-39,-1.06829e-34,2.98373e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.073217e+36,8.26081e-40,2.938736e-39,6.024413e-38,2.9837e-40,8.2653e-40,3.948947e-39,4.867354e-39,9.550915e-39,6.1630214e-33
-5.177063e+36,1.83225e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.1147553e+36,1.009743e-39,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.948947e-39,4.867353e-39,8.63256e-39,6.16298e-33
-5.1562937e+36,3.66888e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.1355245e+36,1.285258e-39,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.073217e+36,1.468924e-39,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.073217e+36,7.34229e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.1562937e+36,7.3423e-40,2.8469e-39,-1.6761726e-26,2.98401e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.162983e-33
-5.1147553e+36,6.424e-40,2.66323e-39,-1.06829e-34,2.98373e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.1147553e+36,3.66887e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.197832e+36,7.34231e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.1562937e+36,6.42396e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.2393704e+36,7.34226e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.073217e+36,4.58714e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.540724e-39,6.16298e-33
-5.197832e+36,4.58715e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.2186012e+36,1.83211e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.2809088e+36,9.17894e-40,2.66323e-39,-1.06829e-34,2.98373e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.197832e+36,9.17894e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.2186012e+36,8.26056e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
-5.093986e+36,7.34229e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.2809088e+36,nan,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.2186012e+36,7.34227e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.1562937e+36,6.42385e-40,2.755065e-39,-1.5819837e-23,2.98411e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.177063e+36,8.26058e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.867353e-39,8.632559e-39,6.16298e-33
-5.3279824e+36,8.26057e-40,2.755065e-39,-9.6778024e-33,2.98387e-40,8.2653e-40,3.857112e-39,4.775517e-39,8.632559e-39,6.16298e-33
