2024-07-23 11:13:48.514341,0.0
2024-07-23 11:13:50.028979,0.0
2024-07-23 11:13:51.574093,0.0
2024-07-23 11:13:53.103428,0.0
2024-07-23 11:13:54.633284,0.0
2024-07-23 11:13:56.164736,0.0
2024-07-23 11:13:57.694601,0.0
2024-07-23 11:13:59.223681,0.0
2024-07-23 11:14:00.742412,0.0
2024-07-23 11:19:07.452025,0.0
2024-07-23 11:19:08.981109,0.0
2024-07-23 11:19:10.511404,0.0
2024-07-23 11:19:12.040492,0.0
2024-07-23 11:19:13.556981,0.0
2024-07-23 11:19:15.087382,0.0
2024-07-23 11:19:16.600686,0.0
2024-07-23 11:19:18.117440,0.0
2024-07-23 11:19:19.630896,0.0
2024-07-23 11:19:21.160246,0.0
2024-07-23 11:19:22.675517,0.0
2024-07-23 11:19:24.190408,0.0
2024-07-23 11:19:25.706114,0.0
2024-07-23 11:19:27.220418,0.0
2024-07-23 11:19:28.751988,0.0
2024-07-23 11:19:30.281436,0.0
2024-07-23 11:19:31.797866,0.0
2024-07-23 11:19:33.326509,0.0
2024-07-23 11:19:34.856314,0.0
2024-07-23 11:19:36.372005,0.0
2024-07-23 11:19:37.886718,0.0
2024-07-23 11:19:39.417609,0.0
2024-07-23 11:19:40.946320,0.0
2024-07-23 11:19:42.461678,0.0
2024-07-23 11:19:44.006664,0.0
2024-07-23 11:19:45.537167,0.0
2024-07-23 11:19:47.093650,0.0
2024-07-23 11:19:48.612172,0.0
2024-07-23 11:19:50.126696,0.0
2024-07-23 11:19:51.672017,0.0
2024-07-23 11:19:53.201992,0.0
2024-07-23 11:19:54.717693,0.0
2024-07-23 11:19:56.246983,0.0
2024-07-23 11:19:57.777907,0.0
2024-07-23 11:19:59.306890,0.0
2024-07-23 11:20:00.821884,0.0
2024-07-23 11:20:02.353566,0.0
2024-07-23 11:20:03.882956,0.0
2024-07-23 11:20:05.412645,0.0
2024-07-23 11:20:06.942843,0.0
2024-07-23 11:20:08.502645,0.0
2024-07-23 11:20:10.003739,0.0
2024-07-23 11:20:11.548224,0.0
2024-07-23 11:20:13.108067,0.0
2024-07-23 11:20:14.638450,0.0
2024-07-23 11:20:16.169221,0.0
2024-07-23 11:20:17.699347,0.0
2024-07-23 11:20:19.230114,0.0
2024-07-23 11:20:20.758448,0.0
2024-07-23 11:20:22.288489,0.0
2024-07-23 11:20:23.834244,0.0
2024-07-23 11:20:25.363240,0.0
2024-07-23 11:20:26.894013,0.0
2024-07-23 11:20:28.424523,0.0
2024-07-23 11:20:29.953599,0.0
2024-07-23 11:20:31.483646,0.0
2024-07-23 11:20:33.013935,0.0
2024-07-23 11:20:34.543897,0.0
2024-07-23 11:20:36.059091,0.0
2024-07-23 11:20:37.604186,0.0
2024-07-23 11:20:39.120625,0.0
2024-07-23 11:20:40.663992,0.0
2024-07-23 11:20:42.179642,0.0
2024-07-23 11:20:43.694178,0.0
2024-07-23 11:20:45.223783,0.0
2024-07-23 11:20:46.739250,0.0
2024-07-23 11:20:48.296824,0.0
2024-07-23 11:20:49.784625,0.0
2024-07-23 11:20:51.314933,0.0
2024-07-23 11:20:52.829859,0.0
2024-07-23 11:20:54.375644,0.0
2024-07-23 11:20:55.891073,0.0
2024-07-23 11:26:02.535330,24.009846
2024-07-23 11:26:04.064883,23.91983
2024-07-23 11:26:05.579789,23.739803
2024-07-23 11:26:07.093402,23.64979
2024-07-23 11:26:08.608930,24.54993
2024-07-23 11:26:10.139949,23.91983
2024-07-23 11:26:11.654566,23.64979
2024-07-23 11:26:13.184086,23.604782
2024-07-23 11:26:14.700002,23.784811
2024-07-23 11:26:16.229322,23.739803
2024-07-23 11:26:17.774938,23.694796
2024-07-23 11:26:19.291120,23.739803
2024-07-23 11:26:20.834079,23.64979
2024-07-23 11:26:22.364831,23.64979
2024-07-23 11:26:23.895661,23.739803
2024-07-23 11:26:25.424959,23.784811
2024-07-23 11:26:26.955700,24.09986
2024-07-23 11:26:28.487747,23.64979
2024-07-23 11:26:30.014982,23.784811
2024-07-23 11:26:31.545086,23.64979
2024-07-23 11:26:33.075052,23.694796
2024-07-23 11:26:34.633831,23.829817
2024-07-23 11:26:36.135236,23.739803
2024-07-23 11:26:37.666032,23.694796
2024-07-23 11:26:39.209920,23.604782
2024-07-23 11:26:40.740443,23.559774
2024-07-23 11:26:42.272320,23.424753
2024-07-23 11:26:43.800746,23.784811
2024-07-23 11:26:45.347125,23.604782
2024-07-23 11:26:46.875903,23.784811
2024-07-23 11:26:48.405875,24.054852
2024-07-23 11:26:49.935627,23.64979
2024-07-23 11:26:51.481142,23.829817
2024-07-23 11:26:53.011553,23.694796
2024-07-23 11:26:54.557592,23.379747
2024-07-23 11:26:56.072315,23.694796
2024-07-23 11:26:57.602097,23.874825
2024-07-23 11:26:59.132597,23.694796
2024-07-23 11:27:00.661980,23.559774
2024-07-23 11:27:02.207541,23.694796
2024-07-23 11:27:03.737607,23.604782
2024-07-23 11:27:05.266739,24.009846
2024-07-23 11:27:06.824517,23.91983
2024-07-23 11:27:08.356950,23.964838
2024-07-23 11:27:09.888164,23.64979
2024-07-23 11:27:11.417969,23.604782
2024-07-23 11:27:12.947904,23.829817
2024-07-23 11:27:14.492882,23.739803
2024-07-23 11:27:16.037656,23.64979
2024-07-23 11:27:17.567568,23.739803
2024-07-23 11:27:19.097564,23.604782
2024-07-23 11:27:20.641424,23.694796
2024-07-23 11:27:22.169923,23.784811
2024-07-23 11:27:23.673182,23.739803
2024-07-23 11:27:25.203573,23.739803
2024-07-23 11:27:26.748697,23.604782
2024-07-23 11:27:28.263650,24.009846
2024-07-23 11:27:29.808469,23.64979
2024-07-23 11:27:31.337544,23.91983
2024-07-23 11:27:32.851442,23.784811
2024-07-23 11:27:34.381829,23.514769
2024-07-23 11:27:35.910880,23.784811
2024-07-23 11:27:37.425487,24.009846
2024-07-23 11:27:38.970811,23.559774
2024-07-23 11:27:40.485932,23.559774
2024-07-23 11:27:42.030470,23.604782
2024-07-23 11:27:43.544611,23.739803
2024-07-23 11:27:45.059308,23.829817
2024-07-23 11:27:46.589103,23.64979
2024-07-23 11:27:48.103974,23.64979
2024-07-23 11:27:49.650213,23.784811
